user_id,movie_id,rating,timestamp,user_idx,movie_idx
2507922,4501,5,2005-05-24,3602,4
42275,4501,4,2005-06-02,59,4
1310778,4501,2,2005-06-21,1901,4
1763451,4501,3,2005-06-27,2552,4
2240629,4501,3,2005-10-05,3219,4
1405324,4501,4,2005-10-17,2041,4
1709888,4501,4,2005-07-14,2483,4
1015971,4501,4,2005-06-06,1453,4
135736,4501,5,2005-06-23,192,4
523905,4501,4,2005-07-06,763,4
2401209,4501,3,2005-08-22,3448,4
2598647,4501,3,2005-05-26,3731,4
338047,4501,3,2005-06-11,474,4
2309825,4501,3,2005-11-22,3324,4
1006874,4501,3,2005-07-06,1437,4
1506639,4501,1,2005-08-01,2184,4
2430904,4501,2,2005-06-14,3491,4
1604779,4501,5,2005-07-02,2334,4
1221519,4501,3,2005-10-09,1760,4
1132526,4501,4,2005-08-23,1617,4
453217,4501,3,2005-05-19,659,4
98341,4501,4,2005-06-27,139,4
875399,4501,4,2005-10-04,1276,4
2618879,4501,4,2005-09-01,3763,4
1430239,4501,3,2005-07-06,2073,4
2032154,4501,3,2005-08-25,2948,4
1610407,4501,3,2005-06-20,2345,4
2538176,4501,1,2005-06-29,3647,4
1784534,4501,1,2005-07-06,2591,4
1543140,4501,1,2005-09-03,2233,4
1130374,4501,3,2005-11-10,1613,4
1666106,4501,3,2005-07-17,2418,4
501279,4501,4,2005-07-30,723,4
533253,4501,4,2005-08-27,784,4
655175,4501,3,2005-06-15,960,4
1598717,4501,3,2005-08-04,2322,4
1935097,4501,5,2005-08-30,2794,4
1775183,4501,1,2005-06-12,2575,4
1999876,4501,3,2005-06-23,2896,4
2562653,4501,4,2005-06-27,3672,4
2117432,4501,5,2005-07-25,3064,4
171276,4501,2,2005-08-23,232,4
837133,4501,3,2005-05-20,1219,4
1550359,4501,3,2005-09-23,2244,4
592691,4501,4,2005-06-04,872,4
2126849,4501,3,2005-11-06,3086,4
586388,4501,1,2005-06-27,862,4
2118613,4501,3,2005-12-21,3067,4
2018104,4501,5,2005-12-28,2923,4
193175,4501,5,2005-08-28,266,4
970008,4501,2,2005-06-20,1389,4
1486247,4501,1,2005-07-05,2151,4
1737808,4501,3,2005-07-19,2519,4
1816708,4501,3,2005-08-04,2633,4
2121720,4501,2,2005-07-02,3075,4
522848,4501,4,2005-07-19,762,4
253028,4501,2,2005-08-29,349,4
1627987,4501,2,2005-05-20,2359,4
2029513,4501,3,2005-06-21,2942,4
230444,4501,4,2005-07-21,322,4
361780,4501,2,2005-07-28,513,4
1056156,4501,3,2005-05-30,1501,4
2118461,4501,4,2005-10-29,3065,4
2050772,4501,5,2005-08-10,2968,4
1211416,4501,3,2005-10-21,1743,4
1258892,4501,2,2005-06-06,1824,4
567426,4501,2,2005-06-22,831,4
1250400,4501,1,2005-09-22,1807,4
1511274,4501,3,2005-10-10,2195,4
387418,4501,2,2004-02-09,561,4
706524,4501,4,2005-08-15,1026,4
1421249,4501,3,2005-06-13,2061,4
2614077,4501,1,2005-06-22,3757,4
1015739,4501,3,2005-07-15,1452,4
889734,4501,4,2005-12-13,1291,4
1813543,4501,2,2005-08-01,2630,4
1473750,4501,3,2005-09-13,2129,4
2447256,4501,3,2005-12-18,3521,4
2101759,4501,5,2005-06-13,3047,4
2342528,4501,1,2005-06-15,3362,4
999752,4501,3,2005-08-21,1428,4
1194594,4501,4,2005-09-03,1713,4
966757,4501,3,2005-05-25,1385,4
1051251,4501,3,2005-06-13,1495,4
441313,4501,3,2005-09-27,643,4
933094,4501,2,2005-08-10,1342,4
1872961,4501,1,2005-08-26,2707,4
794999,4501,5,2005-05-24,1159,4
1834123,4501,4,2005-06-01,2653,4
981733,4501,3,2005-06-16,1406,4
1176114,4501,1,2005-10-14,1679,4
688869,4501,3,2005-07-20,1003,4
1266186,4501,3,2005-08-11,1834,4
1824861,4501,3,2005-08-14,2645,4
2526291,4501,4,2005-05-19,3625,4
2190996,4501,3,2005-06-03,3156,4
1645904,4501,3,2005-06-05,2388,4
209104,4501,2,2005-06-14,294,4
368124,4501,3,2005-07-02,527,4
2452802,4501,3,2005-10-04,3532,4
1757769,4501,2,2005-07-03,2546,4
1913241,4501,1,2005-06-16,2759,4
133165,4501,2,2005-09-23,189,4
758139,4501,5,2005-09-28,1101,4
829708,4501,4,2005-07-16,1207,4
584643,4501,3,2005-07-22,858,4
874765,4501,3,2005-07-22,1273,4
1152383,4501,4,2005-08-25,1650,4
1180266,4501,3,2005-11-05,1687,4
1453265,4501,3,2005-07-07,2110,4
2649376,4501,4,2005-08-01,3811,4
2090063,4501,3,2005-09-18,3032,4
1262490,4501,3,2005-05-24,1830,4
1893668,4501,1,2005-06-09,2736,4
745031,4501,2,2005-06-13,1082,4
1448792,4501,2,2005-11-07,2105,4
1680877,4501,2,2005-07-05,2435,4
827801,4501,4,2005-07-13,1201,4
2199229,4501,4,2005-06-24,3164,4
586659,4501,5,2005-05-26,863,4
57633,4501,3,2005-05-27,79,4
790471,4501,4,2005-07-25,1149,4
1573062,4501,2,2005-08-21,2291,4
2190905,4501,3,2005-07-12,3155,4
869544,4501,3,2005-07-13,1263,4
1555156,4501,3,2005-07-20,2253,4
1736609,4501,2,2005-07-28,2517,4
1645954,4501,3,2005-08-24,2389,4
2274652,4501,3,2005-06-29,3273,4
1334851,4501,4,2005-06-01,1940,4
2302245,4501,4,2005-11-08,3309,4
2577168,4501,4,2005-07-07,3694,4
1256961,4501,3,2005-07-12,1821,4
2116135,4501,4,2005-08-13,3062,4
1906240,4501,4,2005-05-21,2752,4
1694379,4501,3,2005-11-27,2460,4
272697,4501,4,2005-07-15,378,4
33849,4501,4,2005-08-17,46,4
311213,4501,3,2005-07-06,429,4
2487211,4501,2,2005-07-18,3574,4
1721447,4501,3,2005-08-05,2497,4
1219114,4501,3,2005-12-21,1756,4
2615035,4501,4,2004-10-24,3758,4
316155,4501,4,2005-05-29,438,4
766569,4501,2,2005-07-25,1111,4
2307511,4501,3,2005-07-27,3319,4
1422478,4501,4,2005-08-20,2063,4
2621492,4501,2,2005-09-28,3767,4
371518,4501,5,2005-10-29,532,4
1191253,4501,1,2005-12-04,1706,4
1711016,4501,4,2003-05-01,2485,4
1053310,4501,2,2005-09-27,1498,4
749178,4501,2,2005-07-08,1086,4
428688,4501,4,2004-08-31,623,4
1114007,4501,2,2005-06-13,1582,4
828095,4501,2,2005-07-23,1202,4
165821,4501,5,2005-07-26,226,4
1320022,4501,3,2005-07-28,1920,4
1262080,4501,4,2005-08-24,1829,4
1699947,4501,3,2005-06-10,2467,4
2447275,4501,4,2005-09-25,3522,4
1561647,4501,4,2005-07-25,2268,4
1494367,4501,1,2005-08-04,2171,4
1659647,4501,4,2005-08-31,2408,4
1387753,4501,1,2005-06-30,2010,4
890668,4501,5,2005-08-31,1292,4
2469112,4501,3,2005-06-02,3557,4
448137,4501,5,2005-05-20,654,4
2375059,4501,2,2005-06-27,3408,4
2570936,4501,3,2005-09-09,3684,4
1956586,4502,2,2004-12-02,2823,5
262411,4502,2,2003-10-28,364,5
1379793,4502,2,2003-12-21,2000,5
1181550,4502,2,2003-09-19,1691,5
2380338,4502,3,2005-02-13,3415,5
1841531,4502,1,2005-06-06,2664,5
1559022,4502,2,2004-07-17,2262,5
2216240,4502,1,2004-02-02,3182,5
1001129,4502,2,2004-10-29,1429,5
2396806,4502,1,2004-05-15,3441,5
235789,4502,2,2004-10-27,329,5
507378,4502,2,2005-10-22,735,5
1314869,4502,2,2005-02-10,1908,5
582730,4502,5,2005-10-19,853,5
865481,4502,3,2005-06-04,1255,5
2439493,4502,1,2003-11-22,3506,5
236624,4502,2,2004-04-28,332,5
361375,4502,2,2004-03-24,512,5
48210,4502,4,2005-04-18,70,5
1529376,4502,3,2005-04-24,2216,5
1405644,4502,3,2004-01-15,2042,5
1481386,4502,1,2005-04-03,2145,5
2040859,4502,1,2004-11-23,2956,5
1245526,4502,5,2003-11-20,1798,5
2584252,4502,2,2005-11-28,3700,5
781610,4502,1,2004-02-18,1136,5
757456,4502,2,2003-10-19,1099,5
1426404,4502,3,2004-06-29,2068,5
1154952,4502,3,2005-03-28,1655,5
2051278,4502,4,2005-07-25,2971,5
681587,4502,3,2004-12-03,993,5
78238,4502,4,2004-07-31,107,5
1928961,4502,4,2003-11-05,2784,5
91701,4502,2,2005-08-01,129,5
1583631,4502,2,2004-10-10,2305,5
381850,4502,1,2004-01-26,549,5
1773565,4502,4,2004-09-14,2571,5
1657179,4502,1,2004-06-01,2405,5
2415495,4502,2,2005-10-15,3472,5
1852784,4502,1,2004-12-28,2680,5
238986,4502,5,2004-08-08,335,5
1495111,4502,1,2005-07-16,2172,5
264402,4502,4,2005-08-23,368,5
106461,4502,2,2004-02-26,151,5
510834,4502,2,2005-06-05,741,5
1664010,4502,3,2005-10-17,2414,5
961601,4502,1,2004-02-03,1375,5
876475,4502,3,2005-09-13,1279,5
1480932,4502,1,2004-02-15,2144,5
851111,4502,2,2003-10-28,1233,5
2382338,4502,4,2004-05-08,3421,5
2251193,4502,1,2005-09-29,3236,5
1633082,4502,3,2004-02-02,2366,5
1942793,4502,1,2004-01-01,2804,5
2625079,4502,1,2005-08-10,3773,5
2293836,4502,1,2005-06-21,3295,5
603878,4502,2,2004-08-17,887,5
1704223,4502,1,2004-01-23,2472,5
2485957,4502,3,2005-01-26,3573,5
1647000,4502,2,2005-09-21,2391,5
36395,4502,2,2005-06-02,50,5
765132,4502,3,2005-12-02,1107,5
1224566,4502,1,2003-10-28,1763,5
1568483,4502,1,2005-05-05,2284,5
621880,4502,4,2005-08-19,912,5
1945693,4502,4,2004-07-07,2811,5
857404,4502,2,2003-10-09,1244,5
151153,4502,5,2005-11-19,207,5
305344,4502,1,2003-08-26,417,5
1403217,4502,2,2005-08-23,2040,5
2201470,4502,3,2004-12-06,3165,5
478815,4502,2,2005-07-19,698,5
1992319,4502,2,2004-12-23,2879,5
2605939,4502,1,2005-07-06,3745,5
1352367,4502,2,2004-08-17,1969,5
476080,4502,1,2005-05-19,691,5
2021291,4502,2,2005-02-10,2933,5
1600301,4502,2,2004-03-25,2327,5
219888,4502,2,2005-08-20,306,5
2425716,4502,1,2004-09-03,3485,5
425238,4502,3,2004-04-09,616,5
538178,4502,1,2004-01-10,793,5
620938,4502,1,2004-09-07,909,5
394528,4502,1,2004-07-22,572,5
2118461,4502,3,2005-12-22,3065,5
522180,4502,2,2003-09-08,760,5
387418,4502,1,2003-10-10,561,5
876005,4502,1,2003-10-07,1278,5
2241408,4502,2,2004-09-14,3221,5
868173,4502,1,2003-12-24,1259,5
714368,4502,2,2003-10-17,1039,5
1932594,4502,2,2005-02-15,2790,5
881346,4502,3,2004-07-15,1284,5
983097,4502,2,2004-11-22,1407,5
2536517,4502,1,2004-05-20,3643,5
1602153,4502,2,2004-05-09,2329,5
1639792,4502,1,2003-08-31,2378,5
2017112,4502,2,2005-11-12,2921,5
1002509,4502,1,2004-03-27,1431,5
1890044,4502,1,2004-08-08,2733,5
1567792,4502,4,2005-05-17,2283,5
2636318,4502,5,2005-04-16,3792,5
1631534,4502,1,2004-07-26,2363,5
539743,4502,1,2005-04-21,798,5
914547,4503,4,2005-07-06,1320,6
306466,4503,3,2001-05-22,419,6
1945809,4503,1,2001-05-23,2812,6
1109700,4503,5,2001-09-25,1575,6
1331887,4503,3,2002-04-10,1938,6
2084572,4503,3,2002-04-12,3024,6
1276913,4503,2,2003-08-05,1852,6
1744889,4503,3,2002-09-04,2529,6
2628220,4503,4,2004-06-10,3775,6
1644750,4503,3,2003-08-04,2385,6
1242432,4503,3,2004-07-12,1791,6
1296163,4503,3,2004-10-01,1886,6
1989800,4503,4,2004-11-05,2873,6
466862,4503,4,2005-06-03,673,6
14690,4503,3,2000-07-29,17,6
861088,4503,3,2000-08-17,1249,6
635363,4503,4,2001-04-18,928,6
326587,4503,3,2002-12-03,459,6
1438855,4503,3,2002-03-01,2092,6
2082617,4503,3,2005-05-22,3016,6
2609870,4503,1,2005-10-18,3751,6
603277,4503,1,2000-02-02,885,6
1998117,4503,3,2002-03-12,2893,6
76196,4503,3,2001-12-05,104,6
1714006,4503,5,2004-08-30,2491,6
2503887,4503,4,2004-07-27,3598,6
2161899,4503,3,2005-05-06,3127,6
2259898,4503,3,2004-07-23,3252,6
1651246,4503,1,2004-01-03,2397,6
2637831,4503,2,2004-08-26,3794,6
2551641,4503,4,2003-07-23,3656,6
1053801,4503,4,2004-01-04,1499,6
119287,4503,3,2003-09-14,166,6
958125,4503,3,2004-04-14,1370,6
316685,4503,3,2004-12-07,439,6
2430016,4503,4,2005-01-10,3489,6
2312349,4503,3,2005-04-20,3326,6
1148490,4503,1,2005-06-01,1644,6
1959265,4503,4,2001-02-12,2830,6
1277134,9211,1,2003-12-02,1854,7
2435457,9211,2,2005-06-01,3501,7
2338545,9211,3,2001-02-17,3356,7
2218269,9211,1,2002-12-27,3186,7
441153,9211,4,2002-10-11,642,7
1921624,9211,2,2005-08-31,2769,7
2096652,9211,3,2004-05-31,3045,7
818736,9211,2,2004-02-17,1190,7
284560,9211,3,2003-07-27,390,7
1211224,9211,5,2004-05-08,1742,7
1984086,9211,1,2004-09-16,2866,7
1389539,9211,3,2005-06-07,2015,7
454575,9211,2,2004-10-23,665,7
149028,9211,3,2003-06-19,204,7
1105843,9211,2,2005-04-07,1570,7
353813,9211,2,2004-08-05,501,7
903779,9211,3,2001-05-21,1308,7
639194,9211,2,2003-10-19,941,7
308031,9211,4,2000-09-07,422,7
1794933,9211,1,2003-02-14,2605,7
625085,9211,3,2004-05-21,916,7
893673,9211,2,2000-12-04,1295,7
1704675,9211,2,2001-04-10,2473,7
2116614,9211,3,2002-07-17,3063,7
371300,9211,2,2004-08-10,531,7
1172345,9211,1,2005-04-23,1675,7
823026,9211,2,2004-01-08,1197,7
2241971,9211,2,2002-04-19,3222,7
1173009,9211,2,2004-02-15,1677,7
440727,9211,1,2001-08-23,640,7
2443370,9211,3,2002-08-04,3511,7
85279,9211,2,2004-04-23,118,7
1785621,9211,2,2004-04-18,2592,7
1620439,9211,3,2005-05-07,2353,7
1792790,9211,3,2003-12-08,2601,7
155342,9211,1,2003-01-21,213,7
1583838,9211,4,2004-08-13,2306,7
1503647,9211,1,2004-02-02,2181,7
737709,9211,1,2004-10-18,1069,7
1559022,9211,3,2004-05-15,2262,7
569379,9211,3,2004-11-22,837,7
690965,9211,2,2005-07-13,1005,7
1873127,9211,2,2001-04-14,2708,7
694791,9211,3,2005-03-01,1013,7
791076,9211,2,2005-07-03,1151,7
2041150,9211,3,2004-12-15,2957,7
1864787,9211,1,2005-06-06,2701,7
1147765,9211,2,2005-11-16,1642,7
2396806,9211,1,2004-02-08,3441,7
124810,9211,1,2005-01-01,179,7
2127114,9211,1,2000-12-25,3087,7
2455949,9211,1,2003-11-24,3537,7
727242,9211,1,2003-10-05,1060,7
981593,9211,3,2000-11-24,1405,7
1725009,9211,2,2004-07-12,2501,7
1369550,9211,4,2004-08-09,1992,7
151048,9211,4,2004-07-19,206,7
235031,9211,2,2000-09-12,327,7
1120781,9211,4,2002-03-27,1594,7
255960,9211,2,2003-02-14,356,7
162925,9211,3,2003-05-05,224,7
1054564,9211,2,2005-03-08,1500,7
2379278,9211,2,2004-02-29,3412,7
2322224,9211,2,2000-06-15,3337,7
2411610,9211,2,2002-06-23,3463,7
555509,9211,1,2004-09-18,819,7
1794320,9211,3,2004-07-28,2604,7
391799,9211,3,2000-06-16,568,7
2237185,9211,1,2001-07-07,3213,7
782611,9211,1,2002-07-28,1138,7
1970847,9211,2,2004-02-01,2848,7
2197514,9211,3,2004-01-29,3163,7
2173078,9211,2,2005-02-14,3139,7
1139570,9211,3,2001-05-16,1630,7
1842197,9211,2,2003-03-08,2666,7
1003143,9211,1,2004-01-20,1432,7
1383706,9211,2,2001-02-18,2005,7
2439493,9211,1,2003-01-15,3506,7
2615661,9211,3,2002-07-04,3759,7
447282,9211,3,2005-05-06,651,7
586257,9211,2,2005-10-19,860,7
1141213,9211,2,2003-03-07,1634,7
8121,9211,1,2004-05-11,10,7
97578,9211,2,2003-07-27,135,7
1914525,9211,2,2004-04-05,2761,7
2055733,9211,3,2005-01-04,2981,7
2532220,9211,3,2005-09-08,3633,7
394622,9211,4,2004-10-22,573,7
869373,9211,2,2003-09-27,1261,7
284489,9211,2,2005-01-29,389,7
833381,9211,4,2004-11-15,1215,7
1310195,9211,2,2005-09-21,1898,7
1959049,9211,3,2001-11-25,2829,7
932046,9211,1,2003-10-11,1341,7
2015927,9211,2,2003-12-23,2917,7
2442581,9211,2,2002-09-03,3510,7
2017364,9211,2,2003-03-20,2922,7
632193,9211,1,2002-10-09,924,7
671743,9211,2,2003-06-06,984,7
42128,9211,3,2004-04-05,58,7
670205,9211,3,2004-07-26,981,7
52439,9211,3,2005-01-12,74,7
1409687,9211,2,2004-05-04,2052,7
735260,9211,2,2005-05-24,1067,7
1473980,9211,3,2005-09-26,2130,7
565510,9211,2,2000-05-15,829,7
1607747,9211,2,2000-12-30,2341,7
2509542,9211,4,2005-08-02,3606,7
659285,9211,4,2003-05-28,966,7
83914,9211,5,2005-04-11,115,7
410402,9211,2,2002-09-12,593,7
862592,9211,3,2005-06-01,1251,7
1316718,9211,3,2004-03-22,1913,7
380673,9211,3,2005-01-24,547,7
1935614,9211,1,2005-10-03,2796,7
44159,9211,4,2005-11-21,63,7
127671,9211,3,2002-11-23,182,7
1194698,9211,2,2004-02-19,1714,7
1006570,9211,4,2005-01-24,1436,7
1320684,9211,3,2004-10-28,1922,7
367127,9211,2,2001-03-03,524,7
2420844,9211,2,2005-08-02,3478,7
1903324,9211,1,2004-01-28,2746,7
512490,9211,4,2003-07-05,744,7
2565600,9211,2,2005-04-23,3676,7
1162050,9211,1,2000-09-15,1666,7
1943605,9211,3,2004-05-12,2807,7
943817,9211,3,2002-08-01,1348,7
882543,9211,5,2005-03-16,1285,7
501823,9211,5,2005-05-31,725,7
1922072,9211,3,2000-09-05,2771,7
2457095,9211,2,2004-11-15,3539,7
269316,9211,3,2005-03-24,373,7
1876520,9211,1,2002-06-13,2715,7
1933832,9211,2,2002-10-02,2792,7
34092,9211,1,2005-08-09,47,7
2451907,9211,3,2004-04-06,3530,7
1611056,9211,2,2005-03-25,2347,7
902293,9211,4,2003-07-07,1306,7
1200651,9211,3,2003-11-20,1721,7
590607,9211,3,2003-07-18,868,7
2157535,9211,3,2004-08-26,3120,7
1997212,9211,2,2002-10-22,2890,7
2190310,9211,1,2001-04-02,3154,7
554137,9211,3,2004-08-23,817,7
1554887,9211,3,2004-04-05,2252,7
975712,9211,3,2005-05-01,1397,7
196716,9211,5,2004-03-21,275,7
2112141,9211,3,2001-01-19,3058,7
1488776,9211,1,2004-06-07,2157,7
1586546,9211,3,2004-11-09,2311,7
1120581,9211,2,2004-09-14,1593,7
494200,9211,2,2003-12-21,715,7
1268483,9211,3,2004-07-27,1837,7
1575729,9211,2,2004-11-24,2297,7
1548355,9211,3,2005-07-02,2240,7
1061993,9211,2,2005-10-31,1508,7
671859,9211,2,2001-07-24,985,7
2432474,9211,2,2003-09-14,3496,7
998502,9211,3,2004-10-19,1426,7
1297706,9211,4,2002-05-14,1887,7
1754537,9211,2,2002-08-03,2537,7
1346837,9211,3,2002-07-03,1956,7
1994646,9211,2,2005-08-22,2884,7
2273948,9211,3,2005-10-17,3272,7
1191743,9211,3,2002-05-31,1708,7
452494,9211,3,2004-06-12,658,7
1552084,9211,2,2004-05-20,2247,7
437840,9211,3,2004-10-18,632,7
176853,9211,2,2005-01-25,240,7
2047178,9211,3,2005-04-20,2965,7
1551018,9211,5,2001-01-24,2245,7
363777,9211,3,2003-06-10,516,7
613651,9211,3,2005-08-05,897,7
776126,9211,3,2004-04-22,1126,7
838584,9211,1,2001-12-07,1222,7
2052290,9211,2,2004-03-01,2975,7
1957786,9211,3,2004-04-08,2826,7
2417531,9211,3,2003-10-07,3473,7
1349656,9211,3,2004-08-16,1965,7
701443,9211,2,2002-08-09,1018,7
1362004,9211,3,2005-09-06,1982,7
900992,9211,2,2003-09-07,1303,7
9557,9211,2,2004-03-04,12,7
1664010,9211,3,2005-10-13,2414,7
2125415,9211,2,2002-04-18,3080,7
2296108,9211,2,2004-09-04,3300,7
305343,9211,2,2005-07-15,416,7
1563783,9211,1,2002-04-26,2275,7
511942,9211,1,2003-05-20,742,7
776905,9211,4,2005-09-03,1128,7
943538,9211,3,2004-02-20,1347,7
2334472,9211,2,2005-01-04,3354,7
985372,9211,2,2002-04-27,1411,7
1848257,9211,1,2004-10-31,2672,7
156898,9211,1,2005-06-01,215,7
550341,9211,2,2003-05-20,814,7
1502539,9211,1,2003-01-22,2179,7
619027,9211,2,2002-10-17,904,7
1811248,9211,1,2004-01-06,2626,7
1377382,9211,4,2005-02-25,1996,7
2180934,9211,2,2002-03-27,3149,7
751829,9211,5,2005-04-19,1088,7
285330,9211,2,2005-10-12,391,7
491739,9211,4,2000-09-15,711,7
919160,9211,2,2003-01-13,1325,7
1677588,9211,1,2002-02-19,2430,7
2553038,9211,3,2005-08-15,3658,7
1725751,9211,2,2003-08-28,2503,7
25049,9211,1,2004-05-18,33,7
2509048,9211,4,2004-03-29,3605,7
1733851,9211,3,2004-09-17,2510,7
1325847,9211,4,2005-03-18,1928,7
1749706,9211,3,2005-07-04,2530,7
2273061,9211,2,2004-06-08,3271,7
1965022,9211,2,2005-09-19,2843,7
1780748,9211,3,2005-12-21,2584,7
2326523,9211,3,2003-06-30,3345,7
956510,9211,3,2004-11-18,1367,7
1568841,9211,3,2003-12-09,2285,7
285400,9211,1,2005-01-23,392,7
2497577,9211,2,2005-04-11,3586,7
828349,9211,2,2000-11-15,1204,7
2076738,9211,1,2002-03-14,3009,7
1051931,9211,4,2005-09-04,1496,7
2100306,9211,1,2004-03-30,3046,7
1275931,9211,3,2004-10-20,1849,7
2019240,9211,2,2005-03-05,2928,7
710049,9211,3,2003-07-22,1032,7
1664033,9211,1,2003-06-17,2415,7
1270278,9211,2,2004-07-18,1839,7
1961656,9211,1,2001-01-23,2838,7
644154,9211,1,2003-07-02,945,7
2251124,9211,2,2004-10-18,3235,7
2291306,9211,2,2004-02-19,3291,7
2456905,9211,3,2004-07-01,3538,7
604661,9211,1,2005-06-01,888,7
1523169,9211,2,2003-12-23,2210,7
677888,9211,3,2003-12-31,990,7
2088567,9211,4,2004-05-25,3031,7
1087376,9211,2,2005-09-10,1540,7
2524717,9211,3,2005-01-04,3622,7
1238184,9211,1,2002-06-14,1786,7
991810,9211,5,2005-02-18,1420,7
1122906,9211,2,2005-03-25,1600,7
418550,9211,2,2005-02-23,607,7
2385512,9211,1,2005-05-23,3427,7
914940,9211,2,2005-08-05,1321,7
2301108,9211,1,2004-03-12,3306,7
2002198,9211,3,2003-09-22,2897,7
448086,9211,3,2003-12-18,653,7
1184029,9211,1,2005-01-04,1695,7
1042584,9211,1,2001-07-10,1485,7
2433610,9211,2,2002-05-16,3498,7
2394704,9211,1,2005-11-09,3438,7
529889,9211,3,2001-02-11,773,7
700049,9211,3,2002-01-24,1016,7
491531,9211,1,2002-08-04,710,7
341933,9211,3,2004-09-01,479,7
1811259,9211,3,2005-11-25,2627,7
2413595,9211,4,2003-10-06,3467,7
411852,9211,3,2004-10-05,598,7
1348456,9211,1,2002-10-10,1961,7
1950613,9211,3,2003-03-03,2818,7
2649308,9211,2,2004-02-04,3810,7
1726040,9211,1,2000-12-26,2504,7
2034012,9211,1,2003-04-04,2949,7
1623198,9211,3,2003-04-01,2355,7
812119,9211,3,2005-06-10,1180,7
2144716,9211,4,2003-05-09,3103,7
111690,9211,3,2004-03-15,159,7
1409036,9211,2,2003-05-14,2051,7
438814,9211,2,2000-09-20,636,7
119601,9211,2,2003-01-18,167,7
2501510,9211,3,2004-03-18,3591,7
1041253,9211,2,2004-08-24,1484,7
2510970,9211,1,2001-09-08,3608,7
352712,9211,3,2002-04-18,497,7
318235,9211,1,2003-09-30,443,7
2302920,9211,2,2002-05-07,3312,7
1048813,9211,3,2002-04-04,1492,7
1431136,9211,2,2004-06-18,2076,7
1539884,9211,1,2004-01-28,2227,7
360005,9211,2,2005-02-23,509,7
2513067,9211,2,2005-02-28,3610,7
789014,9211,3,2005-03-22,1145,7
2295594,9211,3,2002-05-19,3297,7
798296,9211,1,2002-10-19,1163,7
2308465,9211,2,2004-04-27,3321,7
1933656,9211,2,2004-06-16,2791,7
2105815,9211,3,2004-12-22,3052,7
399971,9211,3,2004-12-30,578,7
848891,9211,3,2005-09-09,1230,7
1240950,9211,2,2005-10-21,1788,7
1635121,9211,3,2000-06-02,2371,7
957156,9211,3,2002-09-19,1368,7
515016,9211,1,2004-03-11,749,7
2266937,9211,4,2004-01-19,3259,7
508927,9211,3,2003-06-25,739,7
1627955,9211,1,2004-05-12,2358,7
1389358,9211,5,2004-09-15,2014,7
2646347,9211,3,2004-07-01,3805,7
1301942,9211,1,2004-12-28,1890,7
1608476,9211,4,2005-02-27,2343,7
229716,9211,4,2002-01-17,317,7
305344,9211,1,2003-05-22,417,7
372888,9211,1,2003-12-10,536,7
427379,9211,1,2004-07-15,619,7
73988,9211,2,2005-01-08,97,7
349905,9211,2,2003-05-02,494,7
1068647,9211,2,2003-10-22,1515,7
637596,9211,3,2002-03-14,937,7
2118771,9211,2,2001-01-05,3068,7
1444817,9211,2,2002-06-29,2097,7
1075294,9211,2,2004-06-13,1523,7
853266,9211,3,2002-10-30,1239,7
1104415,9211,3,2004-03-04,1566,7
261806,9211,3,2005-01-25,363,7
718565,9211,4,2002-04-30,1046,7
1988735,9211,2,2002-11-06,2871,7
851211,9211,3,2004-10-24,1234,7
649017,9211,2,2004-09-13,949,7
2372703,9211,3,2003-12-09,3403,7
2640278,9211,4,2004-04-25,3796,7
2586088,9211,3,2004-11-21,3704,7
1214492,9211,1,2000-11-28,1750,7
1851166,9211,1,2003-06-09,2676,7
2584676,9211,1,2005-12-22,3701,7
1087451,9211,2,2005-12-26,1543,7
1985315,9211,2,2001-07-16,2867,7
1586276,9211,1,2002-08-22,2309,7
161081,9211,2,2002-06-08,220,7
2451635,9211,3,2004-07-08,3529,7
2155529,9211,3,2004-10-12,3118,7
108936,9211,3,2004-07-11,154,7
411512,9211,1,2001-10-04,596,7
159159,9211,2,2004-01-27,218,7
1898553,9211,2,2003-07-07,2740,7
2287125,9211,2,2003-12-18,3288,7
2644945,9211,2,2004-03-17,3801,7
1283171,9211,4,2004-05-08,1863,7
2224330,9211,4,2005-10-23,3195,7
2044154,9211,2,2005-09-06,2961,7
1891929,9211,3,2005-03-29,2734,7
743654,9211,3,2003-07-02,1079,7
752642,9211,1,2001-05-26,1089,7
105864,9211,2,2005-07-18,150,7
878468,9211,1,2002-07-24,1282,7
1075444,9211,2,2004-02-10,1525,7
1158274,9211,1,2003-12-10,1661,7
1449064,9211,3,2004-11-04,2106,7
1279037,9211,1,2004-08-22,1857,7
949243,9211,3,2004-07-21,1359,7
579100,9211,2,2004-12-20,847,7
558852,9211,1,2002-12-21,823,7
1394605,9211,3,2003-01-08,2026,7
983702,9211,3,2003-06-09,1408,7
1107588,9211,1,2004-02-22,1572,7
1582190,9211,4,2005-12-22,2304,7
826696,9211,2,2000-10-11,1200,7
1318530,9211,3,2003-01-16,1915,7
924886,9211,2,2003-08-07,1333,7
2232952,9211,4,2005-06-17,3206,7
2242346,9211,3,2002-09-05,3223,7
950079,9211,1,2002-08-09,1360,7
2056022,9211,2,2004-01-27,2983,7
1660384,9211,3,2004-05-17,2411,7
201405,9211,3,2004-03-05,280,7
2141091,9211,3,2005-09-20,3099,7
1958917,9211,3,2005-12-07,2828,7
478261,9211,4,2003-07-12,697,7
2529418,9211,2,2003-12-08,3629,7
1757056,9211,1,2005-04-06,2542,7
