,user_id,movie_id,rating,timestamp,normalized_rating
644,1950806,13369,3,2005-05-17,2.75
645,2094633,13369,4,2005-10-19,3.75
646,454557,13369,5,2005-09-04,4.75
647,1806515,13369,3,2005-09-23,2.75
648,1168936,13369,2,2005-10-11,1.75
649,2118461,13369,4,2005-12-20,3.75
650,1837960,13369,3,2005-07-24,2.75
651,353668,13369,5,2005-06-09,4.75
652,387418,13369,1,2005-12-11,0.75
653,1008749,13369,2,2005-06-23,1.75
654,361073,13369,4,2005-05-20,3.75
655,2521398,13369,4,2005-05-28,3.75
656,1360922,13369,4,2005-06-02,3.75
657,1708273,13369,4,2005-07-03,3.75
658,1461435,13369,1,2005-06-13,0.75
659,406577,13369,5,2005-05-17,4.75
660,2531080,13369,4,2005-11-01,3.75
661,1512991,13369,2,2005-06-14,1.75
662,1484795,13369,4,2005-12-02,3.75
663,1847946,13369,3,2005-05-13,2.75
664,228331,13369,5,2005-02-17,4.75
665,946812,13369,4,2005-03-26,3.75
666,1806401,13369,3,2005-10-03,2.75
667,1122983,13369,3,2005-11-07,2.75
668,2488238,13369,2,2005-07-19,1.75
669,1878266,13369,3,2005-07-18,2.75
670,2507404,13369,3,2005-07-22,2.75
671,1867761,13369,4,2005-07-26,3.75
672,1659679,13369,1,2005-05-18,0.75
673,1207509,13369,5,2005-09-06,4.75
674,2305466,13369,2,2005-06-11,1.75
675,1927146,13369,4,2005-05-24,3.75
676,89974,13369,4,2005-06-22,3.75
677,132390,13370,3,2004-06-30,2.75
678,613501,13370,3,2004-12-31,2.75
679,1116838,13370,5,2005-07-21,4.75
680,2445646,13370,2,2004-02-09,1.75
681,2008673,13370,2,2004-01-19,1.75
682,2059652,13370,4,2005-08-07,3.75
683,1777883,13370,1,2004-03-11,0.75
684,2071871,13370,3,2003-10-06,2.75
685,2502462,13370,1,2003-11-09,0.75
686,1294425,13370,5,2004-06-03,4.75
687,1074029,13370,3,2004-02-03,2.75
688,519545,13370,5,2004-09-02,4.75
689,991931,13370,4,2004-11-06,3.75
690,530441,13370,5,2004-11-24,4.75
691,1765381,13370,3,2005-01-31,2.75
692,754082,13370,3,2005-03-25,2.75
693,2263006,13370,4,2005-10-06,3.75
694,1271172,13370,4,2005-10-30,3.75
695,188099,13370,3,2005-11-09,2.75
696,649770,13370,3,2005-07-10,2.75
697,1214416,13370,5,2003-12-19,4.75
698,1562289,13370,5,2004-01-26,4.75
699,2158667,13370,4,2004-06-14,3.75
700,1686321,13370,3,2003-11-04,2.75
701,840543,13370,3,2004-08-08,2.75
702,2303830,13370,4,2004-10-14,3.75
703,2060891,13370,2,2004-11-12,1.75
704,1213655,13370,4,2005-01-25,3.75
705,1335879,13370,5,2005-04-12,4.75
706,2325737,13370,5,2005-05-02,4.75
707,2081171,13370,1,2005-11-28,0.75
708,1274049,13370,3,2005-07-24,2.75
709,1686766,13370,4,2005-02-20,3.75
710,296171,13370,5,2003-08-10,4.75
711,421709,13370,4,2004-04-17,3.75
712,264160,13370,5,2005-08-28,4.75
713,908205,13370,2,2004-02-02,1.75
714,724592,13370,3,2004-02-26,2.75
715,1248029,13370,4,2004-08-08,3.75
716,1315754,13370,4,2004-11-28,3.75
717,652121,13370,4,2004-12-29,3.75
718,755344,13370,3,2005-01-12,2.75
719,2207774,13370,4,2005-02-03,3.75
720,1350663,13370,4,2005-02-21,3.75
721,868935,13370,5,2005-04-19,4.75
722,1650301,13370,2,2005-05-20,1.75
723,692291,13370,3,2005-06-12,2.75
724,1071856,13370,5,2005-06-12,4.75
725,2231930,13370,5,2005-09-23,4.75
726,2384779,13370,4,2005-10-16,3.75
727,1917657,13370,4,2005-10-16,3.75
728,1800117,13370,3,2005-11-06,2.75
729,1981733,13370,4,2004-08-17,3.75
730,752696,13370,4,2005-08-01,3.75
731,1157120,13370,3,2004-02-06,2.75
732,2314286,13370,4,2004-05-04,3.75
733,1435900,13370,4,2004-03-25,3.75
734,2220672,13370,4,2004-12-21,3.75
735,2501533,13370,5,2004-12-23,4.75
736,353820,13370,3,2004-12-30,2.75
737,1243274,13370,4,2005-01-31,3.75
738,2073724,13370,5,2005-04-30,4.75
739,221162,13370,4,2005-06-07,3.75
740,1637765,13370,5,2005-06-23,4.75
741,787938,13370,3,2005-09-16,2.75
742,316050,13370,1,2005-09-17,0.75
743,1310250,13370,4,2005-10-25,3.75
744,318939,13370,3,2005-12-13,2.75
745,1853679,13370,3,2003-08-28,2.75
746,320770,13370,4,2003-11-05,3.75
747,884967,13370,5,2005-08-05,4.75
748,2025375,13370,4,2003-09-21,3.75
749,535268,13370,5,2004-07-08,4.75
750,989228,13370,4,2004-10-05,3.75
751,85663,13370,1,2004-09-29,0.75
752,1676009,13370,5,2004-11-07,4.75
753,1013930,13370,4,2004-11-08,3.75
754,616046,13370,5,2005-01-05,4.75
755,127010,13370,2,2005-05-10,1.75
756,686635,13370,5,2005-10-02,4.75
757,366844,13370,5,2005-10-29,4.75
758,1882935,13370,5,2004-09-13,4.75
759,1971918,13370,4,2004-05-24,3.75
760,793754,13370,3,2003-08-14,2.75
761,2206592,13370,4,2003-09-04,3.75
762,1807821,13370,1,2005-01-01,0.75
763,322178,13370,1,2005-01-28,0.75
764,1007809,13370,4,2005-02-07,3.75
765,372233,13370,4,2005-03-18,3.75
766,1490496,13370,5,2005-10-27,4.75
767,2631649,13370,4,2005-12-29,3.75
768,1034156,13370,2,2003-07-27,1.75
769,709342,13370,4,2003-09-10,3.75
770,1486253,13370,5,2004-08-10,4.75
771,2206698,13370,3,2004-10-19,2.75
772,1647196,13370,5,2005-02-01,4.75
773,2592564,13370,3,2005-02-01,2.75
774,1183357,13370,2,2005-02-20,1.75
775,26648,13370,4,2005-04-28,3.75
776,986454,13370,5,2005-06-27,4.75
777,2294397,13370,3,2005-11-30,2.75
778,800467,13370,5,2005-07-12,4.75
779,2088489,13370,4,2005-07-13,3.75
780,549534,13370,3,2003-08-06,2.75
781,2250121,13370,3,2005-08-03,2.75
782,1122179,13370,5,2005-08-09,4.75
783,1858921,13370,4,2005-09-14,3.75
784,2527572,13370,4,2004-08-01,3.75
785,303948,13370,4,2004-09-20,3.75
786,1257103,13370,1,2005-03-02,0.75
787,1258971,13370,3,2005-05-16,2.75
788,870496,13370,4,2005-06-14,3.75
789,558634,13370,4,2005-09-12,3.75
790,1126860,13370,4,2005-09-13,3.75
791,692577,13370,5,2005-10-19,4.75
792,2433247,13370,5,2004-03-25,4.75
793,1493780,13370,5,2004-03-04,4.75
794,1808930,13370,2,2005-07-26,1.75
795,474541,13370,5,2004-09-02,4.75
796,318032,13370,3,2004-05-26,2.75
797,924822,13370,2,2003-07-28,1.75
798,182031,13370,4,2005-08-07,3.75
799,289162,13370,5,2003-11-10,4.75
800,956303,13370,3,2004-04-28,2.75
801,162348,13370,4,2004-09-22,3.75
802,1687379,13370,4,2004-09-29,3.75
803,688484,13370,4,2005-03-04,3.75
804,1155253,13370,5,2005-05-14,4.75
805,85856,13370,1,2005-05-16,0.75
806,2065566,13370,4,2005-06-20,3.75
807,965764,13370,3,2005-09-19,2.75
808,2130999,13370,4,2005-10-24,3.75
809,2595888,13370,5,2005-11-03,4.75
810,1273429,13370,3,2005-08-02,2.75
811,1572469,13370,5,2004-08-28,4.75
812,806909,13370,5,2003-10-07,4.75
813,1510343,13370,4,2004-01-01,3.75
814,1061198,13370,3,2003-07-28,2.75
815,652714,13370,4,2004-04-29,3.75
816,86365,13370,4,2004-08-23,3.75
817,1540724,13370,1,2005-01-13,0.75
818,968447,13370,3,2005-10-31,2.75
819,1558486,13370,2,2005-07-21,1.75
820,229971,13370,1,2005-08-05,0.75
821,2302786,13370,5,2004-01-02,4.75
822,1574252,13370,4,2005-08-12,3.75
823,2128580,13370,4,2004-03-02,3.75
824,1519094,13370,3,2003-10-01,2.75
825,380726,13370,3,2004-03-30,2.75
826,483077,13370,4,2004-02-09,3.75
827,2561749,13370,2,2003-10-31,1.75
828,1699166,13370,3,2004-02-06,2.75
829,738657,13370,5,2004-02-02,4.75
830,1599855,13370,4,2004-03-21,3.75
831,1126697,13370,5,2005-01-19,4.75
832,820785,13370,4,2005-01-28,3.75
833,1931476,13370,3,2005-04-02,2.75
834,367810,13370,5,2005-04-11,4.75
835,1580481,13370,4,2005-06-02,3.75
836,1188000,13370,4,2005-06-28,3.75
837,2330762,13370,4,2005-10-10,3.75
838,1080872,13370,5,2005-12-09,4.75
839,1295097,13370,3,2005-07-19,2.75
840,183476,13370,5,2004-03-06,4.75
841,986975,13370,5,2003-12-11,4.75
842,2223955,13370,3,2004-03-19,2.75
843,1715735,13370,3,2004-09-09,2.75
844,2307923,13370,5,2004-10-08,4.75
845,1944709,13370,4,2004-11-08,3.75
846,1197233,13370,2,2004-12-29,1.75
847,445465,13370,4,2005-01-19,3.75
848,1361286,13370,3,2005-04-22,2.75
849,1662316,13370,5,2005-05-22,4.75
850,1705463,13370,4,2005-10-24,3.75
851,2153290,13370,5,2005-10-29,4.75
852,2444831,13370,5,2005-01-07,4.75
853,1705377,13370,2,2005-08-08,1.75
854,2407154,13370,4,2004-11-01,3.75
855,1030089,13370,3,2003-09-06,2.75
856,1225682,13370,3,2004-08-31,2.75
857,1365840,13370,5,2004-11-14,4.75
858,1322839,13370,4,2004-11-15,3.75
859,2561861,13370,4,2005-01-19,3.75
860,2133136,13370,4,2005-03-21,3.75
861,2572891,13370,2,2005-05-21,1.75
862,1602489,13370,5,2005-07-03,4.75
863,25533,13370,2,2005-11-22,1.75
864,389017,13370,5,2005-12-21,4.75
865,525356,13370,2,2003-11-24,1.75
866,2069818,13370,5,2005-07-19,4.75
867,1506773,13370,4,2003-11-25,3.75
868,256673,13370,3,2003-08-29,2.75
869,1202823,13370,4,2004-04-26,3.75
870,1523735,13370,3,2005-08-20,2.75
871,2226158,13370,2,2003-10-27,1.75
872,98044,13370,3,2005-09-05,2.75
873,2364140,13370,5,2004-03-17,4.75
874,1225818,13370,4,2004-01-02,3.75
875,311641,13370,4,2004-08-30,3.75
876,1259114,13370,4,2004-10-01,3.75
877,1328996,13370,3,2004-11-02,2.75
878,2062271,13370,5,2005-03-20,4.75
879,165823,13370,5,2005-04-21,4.75
880,1938037,13370,5,2005-05-05,4.75
881,291248,13370,1,2005-06-30,0.75
882,1564058,13370,4,2005-10-03,3.75
883,1482162,13370,4,2005-11-29,3.75
884,642090,13370,1,2004-03-03,0.75
885,2553297,13370,4,2004-01-15,3.75
886,2549443,13370,1,2005-06-21,0.75
887,172499,13370,4,2004-08-22,3.75
888,2084055,13370,5,2004-08-04,4.75
889,1943596,13370,3,2004-08-25,2.75
890,2400123,13370,4,2004-10-24,3.75
891,2088334,13370,3,2004-11-06,2.75
892,1018474,13370,4,2005-02-11,3.75
893,478126,13370,5,2005-02-16,4.75
894,190775,13370,5,2005-05-05,4.75
895,1937486,13370,1,2005-06-21,0.75
896,2018721,13370,4,2005-11-03,3.75
897,348070,13370,5,2005-11-19,4.75
898,2643725,13370,3,2003-09-25,2.75
899,705774,13370,3,2004-02-08,2.75
900,346231,13370,4,2004-05-27,3.75
901,363163,13370,5,2003-07-17,4.75
902,1668182,13370,5,2005-08-18,4.75
903,1327201,13370,2,2003-10-26,1.75
904,1375880,13370,3,2003-08-27,2.75
905,636708,13370,5,2004-04-18,4.75
906,1822241,13370,4,2004-04-25,3.75
907,1191122,13370,5,2004-08-01,4.75
908,1969090,13370,5,2004-11-15,4.75
909,1784150,13370,4,2005-03-02,3.75
910,541870,13370,3,2005-03-20,2.75
911,2320003,13370,3,2005-05-23,2.75
912,1237674,13370,5,2005-09-30,4.75
913,314110,13370,5,2005-10-18,4.75
914,1077794,13370,5,2005-10-31,4.75
915,846667,13370,3,2005-12-01,2.75
916,2162921,13370,2,2005-12-03,1.75
917,85987,13370,5,2005-07-06,4.75
918,302269,13370,4,2004-01-26,3.75
919,2299784,13370,1,2004-01-31,0.75
920,1457139,13370,3,2003-08-26,2.75
921,2485500,13370,3,2004-05-10,2.75
922,1686932,13370,2,2005-02-13,1.75
923,569334,13370,4,2004-12-19,3.75
924,1089049,13370,4,2005-03-11,3.75
925,1960412,13370,4,2005-04-08,3.75
926,921732,13370,5,2005-05-21,4.75
927,1935228,13370,4,2005-06-02,3.75
928,1309838,13370,5,2005-10-29,4.75
929,1103539,13370,5,2005-06-25,4.75
930,421943,13370,5,2005-09-08,4.75
931,1024541,13370,5,2005-09-12,4.75
932,534316,13370,4,2005-10-04,3.75
933,1400109,13370,3,2005-11-11,2.75
934,323259,13370,4,2005-11-14,3.75
935,194511,13370,5,2005-12-18,4.75
936,318199,13370,4,2003-10-03,3.75
937,2085613,13370,4,2004-08-25,3.75
938,1559022,13370,3,2004-07-22,2.75
939,2083182,13370,3,2004-02-03,2.75
940,416518,13370,3,2005-09-09,2.75
941,421344,13370,5,2005-03-15,4.75
942,2588015,13370,3,2005-03-28,2.75
943,239285,13370,5,2005-07-19,4.75
944,302102,13370,5,2005-08-21,4.75
945,125275,13370,2,2004-06-22,1.75
946,188570,13370,2,2004-09-17,1.75
947,2413946,13370,2,2004-10-26,1.75
948,1189722,13370,4,2004-11-24,3.75
949,2133016,13370,5,2004-12-29,4.75
950,1269872,13370,5,2005-02-05,4.75
951,1264935,13370,4,2005-02-17,3.75
952,1782505,13370,4,2005-06-19,3.75
953,1007967,13370,5,2005-10-24,4.75
954,470232,13370,3,2005-10-31,2.75
955,1552183,13370,4,2004-08-23,3.75
956,2517390,13370,3,2005-08-23,2.75
957,2156345,13370,4,2005-08-28,3.75
958,229983,13370,3,2004-07-08,2.75
959,502783,13370,4,2004-06-13,3.75
960,98129,13370,4,2004-11-12,3.75
961,682761,13370,4,2005-04-15,3.75
962,1778714,13370,5,2005-05-09,4.75
963,962384,13370,1,2005-09-20,0.75
964,1526507,13370,3,2005-09-23,2.75
965,1634831,13370,4,2005-10-26,3.75
966,378857,13370,4,2004-02-16,3.75
967,2071803,13370,4,2005-07-31,3.75
968,1011293,13370,3,2005-08-01,2.75
969,74188,13370,4,2005-08-01,3.75
970,1993107,13370,3,2004-02-26,2.75
971,1911527,13370,4,2003-09-12,3.75
972,1328031,13370,4,2004-02-23,3.75
973,1508625,13370,3,2004-01-04,2.75
974,1705503,13370,5,2003-10-16,4.75
975,818025,13370,5,2004-09-29,4.75
976,257294,13370,4,2004-10-01,3.75
977,179832,13370,5,2004-11-03,4.75
978,2538880,13370,5,2005-01-26,4.75
979,2082629,13370,5,2005-02-17,4.75
980,23898,13370,3,2005-03-06,2.75
981,2573288,13370,3,2005-03-20,2.75
982,789969,13370,3,2005-03-25,2.75
983,229617,13370,2,2005-06-24,1.75
984,943486,13370,3,2005-09-08,2.75
985,677273,13370,4,2005-09-28,3.75
986,1801709,13370,5,2005-10-13,4.75
987,1756480,13370,5,2005-10-31,4.75
988,1574264,13370,4,2003-09-09,3.75
989,991465,13370,5,2004-02-13,4.75
990,541239,13370,5,2004-08-25,4.75
991,1316174,13370,4,2004-06-18,3.75
992,2331813,13370,5,2005-06-26,4.75
993,2524282,13370,3,2005-11-22,2.75
994,2472440,13370,3,2005-11-25,2.75
995,2144973,13370,4,2005-07-19,3.75
996,1250023,13370,4,2004-04-28,3.75
