user_id,movie_id,rating,timestamp
1852784,4502,1,2004-12-28
238986,4502,5,2004-08-08
1495111,4502,1,2005-07-16
264402,4502,4,2005-08-23
106461,4502,2,2004-02-26
510834,4502,2,2005-06-05
1664010,4502,3,2005-10-17
961601,4502,1,2004-02-03
876475,4502,3,2005-09-13
1480932,4502,1,2004-02-15
851111,4502,2,2003-10-28
2382338,4502,4,2004-05-08
2251193,4502,1,2005-09-29
1633082,4502,3,2004-02-02
1942793,4502,1,2004-01-01
2625079,4502,1,2005-08-10
2293836,4502,1,2005-06-21
603878,4502,2,2004-08-17
1704223,4502,1,2004-01-23
2485957,4502,3,2005-01-26
1647000,4502,2,2005-09-21
36395,4502,2,2005-06-02
765132,4502,3,2005-12-02
1224566,4502,1,2003-10-28
1568483,4502,1,2005-05-05
621880,4502,4,2005-08-19
1945693,4502,4,2004-07-07
857404,4502,2,2003-10-09
151153,4502,5,2005-11-19
305344,4502,1,2003-08-26
1403217,4502,2,2005-08-23
2201470,4502,3,2004-12-06
478815,4502,2,2005-07-19
1992319,4502,2,2004-12-23
2605939,4502,1,2005-07-06
1352367,4502,2,2004-08-17
476080,4502,1,2005-05-19
2021291,4502,2,2005-02-10
1600301,4502,2,2004-03-25
219888,4502,2,2005-08-20
2425716,4502,1,2004-09-03
425238,4502,3,2004-04-09
538178,4502,1,2004-01-10
620938,4502,1,2004-09-07
394528,4502,1,2004-07-22
2118461,4502,3,2005-12-22
522180,4502,2,2003-09-08
387418,4502,1,2003-10-10
876005,4502,1,2003-10-07
2241408,4502,2,2004-09-14
868173,4502,1,2003-12-24
714368,4502,2,2003-10-17
1932594,4502,2,2005-02-15
881346,4502,3,2004-07-15
983097,4502,2,2004-11-22
2536517,4502,1,2004-05-20
1602153,4502,2,2004-05-09
1639792,4502,1,2003-08-31
2017112,4502,2,2005-11-12
1002509,4502,1,2004-03-27
1890044,4502,1,2004-08-08
1567792,4502,4,2005-05-17
2636318,4502,5,2005-04-16
1631534,4502,1,2004-07-26
539743,4502,1,2005-04-21
914547,4503,4,2005-07-06
306466,4503,3,2001-05-22
1945809,4503,1,2001-05-23
1109700,4503,5,2001-09-25
1331887,4503,3,2002-04-10
2084572,4503,3,2002-04-12
1276913,4503,2,2003-08-05
1744889,4503,3,2002-09-04
2628220,4503,4,2004-06-10
1644750,4503,3,2003-08-04
1242432,4503,3,2004-07-12
1296163,4503,3,2004-10-01
1989800,4503,4,2004-11-05
466862,4503,4,2005-06-03
14690,4503,3,2000-07-29
861088,4503,3,2000-08-17
635363,4503,4,2001-04-18
326587,4503,3,2002-12-03
1438855,4503,3,2002-03-01
2082617,4503,3,2005-05-22
2609870,4503,1,2005-10-18
603277,4503,1,2000-02-02
1998117,4503,3,2002-03-12
76196,4503,3,2001-12-05
1714006,4503,5,2004-08-30
2503887,4503,4,2004-07-27
2161899,4503,3,2005-05-06
2259898,4503,3,2004-07-23
1651246,4503,1,2004-01-03
2637831,4503,2,2004-08-26
2551641,4503,4,2003-07-23
1053801,4503,4,2004-01-04
119287,4503,3,2003-09-14
958125,4503,3,2004-04-14
316685,4503,3,2004-12-07
2430016,4503,4,2005-01-10
2312349,4503,3,2005-04-20
1148490,4503,1,2005-06-01
1959265,4503,4,2001-02-12
1277134,9211,1,2003-12-02
2435457,9211,2,2005-06-01
2338545,9211,3,2001-02-17
2218269,9211,1,2002-12-27
441153,9211,4,2002-10-11
1921624,9211,2,2005-08-31
2096652,9211,3,2004-05-31
818736,9211,2,2004-02-17
284560,9211,3,2003-07-27
1211224,9211,5,2004-05-08
1984086,9211,1,2004-09-16
1389539,9211,3,2005-06-07
454575,9211,2,2004-10-23
149028,9211,3,2003-06-19
1105843,9211,2,2005-04-07
353813,9211,2,2004-08-05
903779,9211,3,2001-05-21
639194,9211,2,2003-10-19
308031,9211,4,2000-09-07
1794933,9211,1,2003-02-14
625085,9211,3,2004-05-21
893673,9211,2,2000-12-04
1704675,9211,2,2001-04-10
2116614,9211,3,2002-07-17
371300,9211,2,2004-08-10
1172345,9211,1,2005-04-23
823026,9211,2,2004-01-08
2241971,9211,2,2002-04-19
1173009,9211,2,2004-02-15
440727,9211,1,2001-08-23
2443370,9211,3,2002-08-04
85279,9211,2,2004-04-23
1785621,9211,2,2004-04-18
1620439,9211,3,2005-05-07
1792790,9211,3,2003-12-08
155342,9211,1,2003-01-21
1583838,9211,4,2004-08-13
1503647,9211,1,2004-02-02
737709,9211,1,2004-10-18
1559022,9211,3,2004-05-15
569379,9211,3,2004-11-22
690965,9211,2,2005-07-13
1873127,9211,2,2001-04-14
694791,9211,3,2005-03-01
791076,9211,2,2005-07-03
2041150,9211,3,2004-12-15
1864787,9211,1,2005-06-06
1147765,9211,2,2005-11-16
2396806,9211,1,2004-02-08
124810,9211,1,2005-01-01
2127114,9211,1,2000-12-25
2455949,9211,1,2003-11-24
727242,9211,1,2003-10-05
981593,9211,3,2000-11-24
1725009,9211,2,2004-07-12
1369550,9211,4,2004-08-09
151048,9211,4,2004-07-19
235031,9211,2,2000-09-12
1120781,9211,4,2002-03-27
255960,9211,2,2003-02-14
162925,9211,3,2003-05-05
1054564,9211,2,2005-03-08
2379278,9211,2,2004-02-29
2322224,9211,2,2000-06-15
2411610,9211,2,2002-06-23
555509,9211,1,2004-09-18
1794320,9211,3,2004-07-28
391799,9211,3,2000-06-16
2237185,9211,1,2001-07-07
782611,9211,1,2002-07-28
1970847,9211,2,2004-02-01
2197514,9211,3,2004-01-29
2173078,9211,2,2005-02-14
1139570,9211,3,2001-05-16
1842197,9211,2,2003-03-08
1003143,9211,1,2004-01-20
1383706,9211,2,2001-02-18
2439493,9211,1,2003-01-15
2615661,9211,3,2002-07-04
447282,9211,3,2005-05-06
586257,9211,2,2005-10-19
1141213,9211,2,2003-03-07
8121,9211,1,2004-05-11
97578,9211,2,2003-07-27
1914525,9211,2,2004-04-05
2055733,9211,3,2005-01-04
2532220,9211,3,2005-09-08
394622,9211,4,2004-10-22
869373,9211,2,2003-09-27
284489,9211,2,2005-01-29
833381,9211,4,2004-11-15
1310195,9211,2,2005-09-21
1959049,9211,3,2001-11-25
932046,9211,1,2003-10-11
2015927,9211,2,2003-12-23
2442581,9211,2,2002-09-03
2017364,9211,2,2003-03-20
632193,9211,1,2002-10-09
671743,9211,2,2003-06-06
42128,9211,3,2004-04-05
670205,9211,3,2004-07-26
52439,9211,3,2005-01-12
1409687,9211,2,2004-05-04
735260,9211,2,2005-05-24
1473980,9211,3,2005-09-26
565510,9211,2,2000-05-15
1607747,9211,2,2000-12-30
2509542,9211,4,2005-08-02
659285,9211,4,2003-05-28
83914,9211,5,2005-04-11
410402,9211,2,2002-09-12
862592,9211,3,2005-06-01
1316718,9211,3,2004-03-22
380673,9211,3,2005-01-24
1935614,9211,1,2005-10-03
44159,9211,4,2005-11-21
127671,9211,3,2002-11-23
1194698,9211,2,2004-02-19
1006570,9211,4,2005-01-24
1320684,9211,3,2004-10-28
367127,9211,2,2001-03-03
2420844,9211,2,2005-08-02
1903324,9211,1,2004-01-28
512490,9211,4,2003-07-05
2565600,9211,2,2005-04-23
1162050,9211,1,2000-09-15
1943605,9211,3,2004-05-12
943817,9211,3,2002-08-01
882543,9211,5,2005-03-16
501823,9211,5,2005-05-31
1922072,9211,3,2000-09-05
2457095,9211,2,2004-11-15
269316,9211,3,2005-03-24
1876520,9211,1,2002-06-13
1933832,9211,2,2002-10-02
34092,9211,1,2005-08-09
2451907,9211,3,2004-04-06
1611056,9211,2,2005-03-25
902293,9211,4,2003-07-07
1200651,9211,3,2003-11-20
590607,9211,3,2003-07-18
2157535,9211,3,2004-08-26
1997212,9211,2,2002-10-22
2190310,9211,1,2001-04-02
554137,9211,3,2004-08-23
1554887,9211,3,2004-04-05
975712,9211,3,2005-05-01
196716,9211,5,2004-03-21
2112141,9211,3,2001-01-19
1488776,9211,1,2004-06-07
1586546,9211,3,2004-11-09
1120581,9211,2,2004-09-14
494200,9211,2,2003-12-21
1268483,9211,3,2004-07-27
1575729,9211,2,2004-11-24
1548355,9211,3,2005-07-02
1061993,9211,2,2005-10-31
671859,9211,2,2001-07-24
2432474,9211,2,2003-09-14
998502,9211,3,2004-10-19
1297706,9211,4,2002-05-14
1754537,9211,2,2002-08-03
1346837,9211,3,2002-07-03
1994646,9211,2,2005-08-22
2273948,9211,3,2005-10-17
1191743,9211,3,2002-05-31
452494,9211,3,2004-06-12
1552084,9211,2,2004-05-20
437840,9211,3,2004-10-18
176853,9211,2,2005-01-25
2047178,9211,3,2005-04-20
1551018,9211,5,2001-01-24
363777,9211,3,2003-06-10
613651,9211,3,2005-08-05
776126,9211,3,2004-04-22
838584,9211,1,2001-12-07
2052290,9211,2,2004-03-01
1957786,9211,3,2004-04-08
2417531,9211,3,2003-10-07
1349656,9211,3,2004-08-16
701443,9211,2,2002-08-09
1362004,9211,3,2005-09-06
900992,9211,2,2003-09-07
9557,9211,2,2004-03-04
1664010,9211,3,2005-10-13
2125415,9211,2,2002-04-18
2296108,9211,2,2004-09-04
305343,9211,2,2005-07-15
1563783,9211,1,2002-04-26
511942,9211,1,2003-05-20
776905,9211,4,2005-09-03
943538,9211,3,2004-02-20
2334472,9211,2,2005-01-04
985372,9211,2,2002-04-27
1848257,9211,1,2004-10-31
156898,9211,1,2005-06-01
550341,9211,2,2003-05-20
1502539,9211,1,2003-01-22
619027,9211,2,2002-10-17
1811248,9211,1,2004-01-06
1377382,9211,4,2005-02-25
2180934,9211,2,2002-03-27
751829,9211,5,2005-04-19
285330,9211,2,2005-10-12
491739,9211,4,2000-09-15
919160,9211,2,2003-01-13
1677588,9211,1,2002-02-19
2553038,9211,3,2005-08-15
1725751,9211,2,2003-08-28
25049,9211,1,2004-05-18
2509048,9211,4,2004-03-29
1733851,9211,3,2004-09-17
1325847,9211,4,2005-03-18
1749706,9211,3,2005-07-04
2273061,9211,2,2004-06-08
1965022,9211,2,2005-09-19
1780748,9211,3,2005-12-21
2326523,9211,3,2003-06-30
956510,9211,3,2004-11-18
1568841,9211,3,2003-12-09
285400,9211,1,2005-01-23
2497577,9211,2,2005-04-11
828349,9211,2,2000-11-15
2076738,9211,1,2002-03-14
1051931,9211,4,2005-09-04
2100306,9211,1,2004-03-30
1275931,9211,3,2004-10-20
2019240,9211,2,2005-03-05
710049,9211,3,2003-07-22
1664033,9211,1,2003-06-17
1270278,9211,2,2004-07-18
1961656,9211,1,2001-01-23
644154,9211,1,2003-07-02
2251124,9211,2,2004-10-18
2291306,9211,2,2004-02-19
2456905,9211,3,2004-07-01
604661,9211,1,2005-06-01
1523169,9211,2,2003-12-23
677888,9211,3,2003-12-31
2088567,9211,4,2004-05-25
1087376,9211,2,2005-09-10
2524717,9211,3,2005-01-04
1238184,9211,1,2002-06-14
991810,9211,5,2005-02-18
1122906,9211,2,2005-03-25
418550,9211,2,2005-02-23
2385512,9211,1,2005-05-23
914940,9211,2,2005-08-05
2301108,9211,1,2004-03-12
2002198,9211,3,2003-09-22
448086,9211,3,2003-12-18
1184029,9211,1,2005-01-04
1042584,9211,1,2001-07-10
2433610,9211,2,2002-05-16
2394704,9211,1,2005-11-09
529889,9211,3,2001-02-11
700049,9211,3,2002-01-24
491531,9211,1,2002-08-04
341933,9211,3,2004-09-01
1811259,9211,3,2005-11-25
2413595,9211,4,2003-10-06
411852,9211,3,2004-10-05
1348456,9211,1,2002-10-10
1950613,9211,3,2003-03-03
2649308,9211,2,2004-02-04
1726040,9211,1,2000-12-26
2034012,9211,1,2003-04-04
1623198,9211,3,2003-04-01
812119,9211,3,2005-06-10
2144716,9211,4,2003-05-09
111690,9211,3,2004-03-15
1409036,9211,2,2003-05-14
438814,9211,2,2000-09-20
119601,9211,2,2003-01-18
2501510,9211,3,2004-03-18
1041253,9211,2,2004-08-24
2510970,9211,1,2001-09-08
352712,9211,3,2002-04-18
318235,9211,1,2003-09-30
2302920,9211,2,2002-05-07
1048813,9211,3,2002-04-04
1431136,9211,2,2004-06-18
1539884,9211,1,2004-01-28
360005,9211,2,2005-02-23
2513067,9211,2,2005-02-28
789014,9211,3,2005-03-22
2295594,9211,3,2002-05-19
798296,9211,1,2002-10-19
2308465,9211,2,2004-04-27
1933656,9211,2,2004-06-16
2105815,9211,3,2004-12-22
399971,9211,3,2004-12-30
848891,9211,3,2005-09-09
1240950,9211,2,2005-10-21
1635121,9211,3,2000-06-02
957156,9211,3,2002-09-19
515016,9211,1,2004-03-11
2266937,9211,4,2004-01-19
508927,9211,3,2003-06-25
1627955,9211,1,2004-05-12
1389358,9211,5,2004-09-15
2646347,9211,3,2004-07-01
1301942,9211,1,2004-12-28
1608476,9211,4,2005-02-27
229716,9211,4,2002-01-17
305344,9211,1,2003-05-22
372888,9211,1,2003-12-10
427379,9211,1,2004-07-15
73988,9211,2,2005-01-08
349905,9211,2,2003-05-02
1068647,9211,2,2003-10-22
637596,9211,3,2002-03-14
2118771,9211,2,2001-01-05
1444817,9211,2,2002-06-29
1075294,9211,2,2004-06-13
853266,9211,3,2002-10-30
1104415,9211,3,2004-03-04
261806,9211,3,2005-01-25
718565,9211,4,2002-04-30
1988735,9211,2,2002-11-06
851211,9211,3,2004-10-24
649017,9211,2,2004-09-13
2372703,9211,3,2003-12-09
2640278,9211,4,2004-04-25
2586088,9211,3,2004-11-21
1214492,9211,1,2000-11-28
1851166,9211,1,2003-06-09
2584676,9211,1,2005-12-22
1087451,9211,2,2005-12-26
1985315,9211,2,2001-07-16
1586276,9211,1,2002-08-22
161081,9211,2,2002-06-08
2451635,9211,3,2004-07-08
2155529,9211,3,2004-10-12
108936,9211,3,2004-07-11
411512,9211,1,2001-10-04
159159,9211,2,2004-01-27
1898553,9211,2,2003-07-07
2287125,9211,2,2003-12-18
2644945,9211,2,2004-03-17
1283171,9211,4,2004-05-08
2224330,9211,4,2005-10-23
2044154,9211,2,2005-09-06
1891929,9211,3,2005-03-29
743654,9211,3,2003-07-02
752642,9211,1,2001-05-26
105864,9211,2,2005-07-18
878468,9211,1,2002-07-24
1075444,9211,2,2004-02-10
1158274,9211,1,2003-12-10
1449064,9211,3,2004-11-04
1279037,9211,1,2004-08-22
949243,9211,3,2004-07-21
579100,9211,2,2004-12-20
558852,9211,1,2002-12-21
1394605,9211,3,2003-01-08
983702,9211,3,2003-06-09
1107588,9211,1,2004-02-22
1582190,9211,4,2005-12-22
826696,9211,2,2000-10-11
1318530,9211,3,2003-01-16
924886,9211,2,2003-08-07
2232952,9211,4,2005-06-17
2242346,9211,3,2002-09-05
950079,9211,1,2002-08-09
2056022,9211,2,2004-01-27
1660384,9211,3,2004-05-17
201405,9211,3,2004-03-05
2141091,9211,3,2005-09-20
1958917,9211,3,2005-12-07
478261,9211,4,2003-07-12
2529418,9211,2,2003-12-08
1757056,9211,1,2005-04-06
812125,9211,1,2003-01-14
2528285,9211,3,2004-10-04
465414,9211,1,2004-11-21
1793809,9211,2,2002-07-23
2226220,9211,1,2002-08-15
29687,9211,2,2004-07-08
795658,9211,3,2000-07-27
1354717,9211,2,2004-01-26
374967,9211,3,2005-08-25
411290,9211,2,2004-01-16
479481,9211,1,2004-05-04
1221408,9211,2,2004-10-05
1228644,9211,3,2001-01-21
1447172,9211,3,2005-09-02
415605,9211,2,2005-03-27
2031314,9211,3,2005-04-27
908626,9211,5,2004-01-09
1516350,9211,2,2004-05-19
746375,9211,3,2001-10-03
1519378,9211,2,2005-02-06
84737,9211,3,2001-12-06
1080875,9211,2,2002-10-10
201579,9211,1,2005-08-15
2118461,9211,2,2005-10-22
2636145,9211,2,2004-01-11
98300,9211,3,2005-10-08
2412878,9211,2,2003-07-14
1860304,9211,1,2004-06-03
2598035,9211,2,2004-04-07
2593295,9211,3,2005-01-29
2061495,9211,3,2005-03-28
2179594,9211,5,2005-05-16
1548363,9211,2,2005-06-27
74501,9211,1,2000-04-18
1460630,9211,1,2001-05-28
2254751,9211,2,2001-07-27
387418,9211,3,2003-07-31
721443,9211,2,2004-03-22
1607539,9211,3,2004-07-12
853156,9211,4,2005-05-05
1121618,9211,2,2005-09-12
2508312,9211,2,2000-12-31
1382559,9211,4,2004-08-03
2085318,9211,3,2002-10-10
2503236,9211,4,2004-01-15
1114324,9211,3,2005-02-26
930061,9211,3,2005-05-25
1306863,9211,1,2002-06-19
2158527,9211,2,2002-05-10
2077456,9211,1,2000-09-09
340968,9211,4,2005-07-28
1945029,9211,3,2004-09-10
873478,9211,1,2004-09-30
2107068,9211,3,2004-11-23
581089,9211,2,2002-09-14
772337,9211,3,2004-08-03
2619337,9211,3,2004-09-25
2305283,9211,2,2005-09-20
1321549,9211,2,2001-02-12
756162,9211,3,2004-06-27
2356240,9211,3,2003-07-16
2364743,9211,2,2004-09-13
909164,9211,2,2005-02-22
2572690,9211,3,2000-12-18
1028541,9211,2,2002-03-08
1843888,9211,2,2003-04-05
74273,9211,4,2002-11-20
1436116,9211,2,2004-05-06
1369362,9211,3,2004-06-29
1950312,9211,3,2001-01-26
673305,9211,2,2002-11-20
1093270,9211,3,2003-03-17
1674535,9211,2,2004-11-22
462444,9211,2,2005-07-23
1334775,9211,2,2004-09-03
1109887,9211,2,2004-06-01
337292,9211,4,2004-08-03
1917207,9211,3,2005-04-21
1668584,9211,3,2003-06-24
2219034,9211,1,2002-03-18
1249490,9211,3,2004-04-06
33639,9211,1,2003-01-08
1639792,9211,1,2002-04-09
1233297,9211,2,2002-12-25
1668157,9211,1,2001-07-15
2344962,9211,2,2001-05-30
2347651,9211,1,2003-01-14
1531924,9211,1,2004-07-05
2491076,9211,5,2003-12-01
2500583,9211,3,2004-01-25
1127117,9211,3,2002-12-08
1555156,9211,3,2005-07-18
2502275,9211,2,2002-11-19
774535,9211,3,2005-10-17
1937340,9211,1,2002-08-06
146587,9211,2,2002-11-19
721603,9211,3,2003-08-15
1908051,9211,2,2004-10-08
1838390,9211,3,2000-06-25
663118,9211,1,2003-07-11
1367218,9211,3,2004-05-18
940778,9211,2,2003-01-05
2534532,9211,4,2002-12-31
1852040,9211,1,2004-05-13
446485,9211,2,2004-10-06
1005297,9211,2,2004-01-20
1076210,9211,3,2003-08-21
1353056,9211,3,2003-08-18
1990525,9211,2,2003-06-03
2435256,9211,3,2005-03-24
2556226,9211,4,2003-06-09
224933,9211,3,2004-05-03
315602,9211,1,2000-06-27
1276983,9211,2,2002-11-19
403118,9211,3,2005-11-04
51013,9211,1,2001-04-02
1290587,9211,4,2002-03-20
1988192,9211,1,2004-06-07
819317,9211,3,2005-04-04
865516,9211,1,2005-07-09
326668,9211,2,2001-01-13
418066,9211,2,2005-05-09
1100008,9211,1,2004-04-03
138549,9211,3,2005-06-27
2374451,9211,2,2005-05-20
1414512,9211,3,2002-12-19
2025567,9211,2,2002-07-20
2118903,9211,1,2003-07-12
1712839,9211,5,2003-04-07
1561134,9211,2,2002-08-17
2357791,9211,1,2003-10-07
1378111,9212,5,2005-07-12
2517152,9212,5,2005-03-06
1228922,9212,4,2005-09-20
961416,9212,4,2003-08-20
2450541,9212,5,2004-12-20
789493,9212,3,2005-07-20
499914,9212,5,2005-02-22
2620585,9212,3,2004-11-15
2207774,9212,4,2005-02-03
2625420,9212,2,2005-03-16
1650301,9212,2,2005-06-14
1380043,9212,5,2002-06-01
2340465,9212,3,2004-09-10
619705,9212,5,2005-07-28
2036527,9212,5,2005-04-01
1750553,9212,4,2005-05-29
304575,9212,5,2003-08-24
2260788,9212,1,2003-06-30
2358633,9212,5,2005-03-22
47411,9212,4,2005-06-07
140922,9212,1,2003-08-26
2372093,9212,4,2004-03-11
878145,9212,5,2004-09-22
1260386,9212,4,2002-12-01
384378,9212,4,2004-07-18
205729,9212,4,2003-06-17
1640558,9212,3,2004-02-08
1253465,9212,4,2005-04-05
200255,9212,4,2003-08-11
1224299,9212,3,2005-03-18
1202949,9212,4,2005-05-03
1684337,9212,5,2005-06-11
2119491,9212,5,2005-09-04
583999,9212,5,2005-09-25
2126162,9212,5,2004-11-30
86365,9212,5,2005-05-18
1120202,9212,5,2005-11-14
1181550,9212,4,2003-09-19
659831,9212,3,2003-08-13
427928,9212,3,2003-12-09
651657,9212,2,2004-12-14
512295,9212,4,2005-06-10
902532,9212,5,2005-06-28
1216648,9212,4,2005-09-07
1681133,9212,5,2005-12-19
431732,9212,2,2003-05-26
2158080,9212,5,2003-03-23
1771735,9212,4,2005-06-29
1033629,9212,3,2005-09-20
330551,9212,5,2004-09-21
1212397,9212,3,2004-12-03
1049979,9212,1,2005-01-23
962439,9212,5,2005-06-27
766064,9212,5,2005-06-28
2093058,9212,1,2004-01-24
207574,9212,1,2005-02-20
2172106,9212,5,2005-05-12
2286671,9212,4,2005-06-08
1391554,9212,3,2004-04-29
178352,9212,2,2004-10-16
1392484,9212,2,2004-11-12
1986895,9212,5,2005-07-06
537175,9212,5,2005-01-31
609070,9212,1,2003-07-30
1471876,9212,4,2003-12-19
1830763,9212,3,2004-08-10
1809284,9212,4,2004-10-23
1520166,9212,1,2004-11-29
1973956,9212,5,2005-04-26
2094556,9212,5,2005-05-23
1244392,9212,3,2005-10-21
359359,9212,2,2002-05-03
756163,9212,3,2004-04-09
2534322,9212,1,2004-11-18
1923334,9212,5,2005-09-01
1729930,9212,4,2005-09-18
1845337,9212,2,2005-11-13
2280656,9212,2,2004-10-22
2284938,9212,5,2004-12-30
2257811,9212,1,2005-01-11
177037,9212,4,2004-05-05
727483,9212,3,2005-09-07
1282549,9212,5,2005-02-21
2404756,9212,3,2005-03-21
1189488,9212,5,2005-06-07
448201,9212,5,2004-09-25
630226,9212,4,2005-03-14
2543455,9212,1,2004-08-13
716874,9212,4,2005-06-21
386158,9212,4,2005-11-24
293766,9212,5,2005-02-05
1347949,9212,5,2005-03-04
625403,9212,5,2005-05-03
2144973,9212,4,2005-06-07
1540794,9212,3,2005-06-16
1330878,9212,5,2005-06-21
2535229,9212,4,2005-09-26
1249798,9212,4,2005-12-02
1600039,9212,5,2004-09-06
514165,9212,1,2005-01-25
1918857,9212,4,2005-04-06
830282,9212,5,2005-04-26
790397,9212,1,2005-11-11
2184810,9212,4,2005-08-02
1200930,9212,5,2005-06-27
1473666,9212,4,2002-05-02
2006223,9212,4,2004-03-22
1683196,9212,5,2004-08-07
2296027,9212,4,2004-11-19
2118528,9212,4,2002-11-06
599334,9212,5,2005-01-04
289839,9212,4,2005-02-01
2143074,9212,4,2002-06-25
849001,9212,4,2003-07-24
1329408,9212,4,2005-07-06
1633347,9212,5,2005-02-26
1563429,9212,3,2005-05-04
729556,9212,3,2005-03-02
40842,9212,3,2002-11-27
1734371,9212,5,2005-07-29
1314869,9212,4,2005-02-06
1176462,9212,4,2005-06-12
1425332,9212,5,2005-06-20
1654733,9212,5,2005-10-23
1832256,9212,5,2005-11-03
1894023,9212,5,2004-08-07
1377848,9212,5,2005-07-13
473817,9212,5,2005-01-31
1137400,9212,5,2005-12-17
1200886,9212,4,2002-06-25
1234055,9212,4,2003-09-06
692876,9212,5,2005-07-05
1243451,9212,5,2005-01-28
2380716,9212,4,2005-05-10
611870,9212,4,2005-06-13
1408341,9212,5,2005-06-21
1112193,9212,5,2005-11-15
2026084,9212,2,2002-07-03
1897340,9212,5,2004-07-22
2618652,9212,3,2005-07-07
928664,9212,4,2005-03-01
1742749,9212,5,2004-07-30
1647226,9212,3,2005-07-21
436072,9212,5,2005-02-26
2593882,9212,1,2003-06-26
1210717,9212,1,2004-08-26
2062350,9212,5,2004-12-16
596474,9212,5,2005-07-21
397684,9212,5,2005-07-25
64830,9212,5,2005-04-02
1819462,9212,1,2005-04-28
2439493,9212,1,2005-02-02
2102534,9212,1,2005-04-02
484301,9212,5,2005-10-29
211381,9212,5,2004-11-27
854998,9212,4,2003-12-16
621815,9212,1,2005-07-26
2511101,9212,1,2003-02-21
1552265,9212,1,2004-03-13
299945,9212,5,2005-08-29
1467756,9212,4,2005-02-22
1946585,9212,5,2005-05-23
1134379,9212,4,2005-05-24
676684,9212,4,2005-06-02
1591085,9212,5,2005-10-10
270523,9212,3,2004-11-17
860349,9212,3,2005-10-18
157980,9212,5,2003-05-12
365596,9212,1,2003-10-19
2390099,9212,4,2005-01-11
1141718,9212,5,2005-09-18
428427,9212,3,2004-11-06
1539150,9212,5,2005-07-10
2482738,9212,1,2005-08-10
1235602,9212,5,2005-09-27
8336,9212,2,2003-05-29
1559911,9212,1,2002-10-25
1689598,9212,3,2004-01-19
123151,9212,5,2004-04-26
769512,9212,4,2004-11-01
678022,9212,5,2005-02-01
1078620,9212,5,2005-04-02
1059719,9212,4,2005-06-20
219174,9212,3,2003-10-17
2253553,9212,5,2004-12-26
2251225,9212,4,2005-05-02
2367510,9212,5,2005-09-10
63149,9212,5,2002-11-24
1556391,9212,5,2005-02-02
165247,9212,5,2005-04-08
714327,9212,5,2005-06-12
1140762,9212,5,2005-09-28
2398061,9212,5,2002-04-23
2169359,9212,3,2004-04-14
706638,9212,4,2005-07-26
2204483,9212,4,2005-05-03
1560283,9212,1,2005-05-31
1473980,9212,1,2005-09-08
1396806,9212,5,2004-10-20
448083,9212,4,2005-01-10
294638,9212,3,2005-04-06
633570,9212,2,2004-10-08
2323671,9212,4,2005-03-12
2381193,9212,5,2005-06-24
349928,9212,4,2002-06-07
410078,9212,3,2004-08-10
2605105,9212,3,2004-06-01
152807,9212,5,2005-03-09
1093198,9212,4,2005-04-05
594841,9212,5,2005-09-26
307180,9212,5,2005-11-28
202678,9212,1,2002-12-16
522846,9212,4,2005-07-22
1384992,9212,5,2005-10-10
2172885,9212,1,2005-11-12
217481,9212,1,2004-04-19
2147203,9212,3,2005-08-10
947031,9212,2,2005-08-18
1258763,9212,3,2005-08-19
403504,9212,5,2005-02-16
1438147,9212,5,2005-05-19
1595451,9212,5,2005-11-28
1234163,9212,3,2003-07-14
314635,9212,1,2003-07-28
2362208,9212,4,2004-08-10
1584290,9212,4,2005-07-27
2043339,9212,1,2005-02-08
1702841,9212,1,2005-06-10
1087416,9212,1,2005-06-25
130338,9212,5,2005-07-01
874505,9212,5,2005-09-26
2647713,9212,3,2004-01-25
2042140,9212,5,2004-11-21
1903324,9212,1,2004-12-07
2283873,9212,3,2005-01-13
116962,9212,5,2005-06-20
1390768,9212,1,2005-12-22
105509,9212,2,2003-10-02
814789,9212,4,2004-11-23
769702,9212,1,2005-02-26
1999176,9212,2,2005-06-19
2452478,9212,4,2003-07-29
1986034,9212,1,2003-06-30
412164,9212,5,2005-03-03
606249,9212,1,2003-11-17
1637126,9212,3,2004-08-20
1423977,9212,3,2004-11-06
1452494,9212,4,2005-06-02
2558262,9212,1,2005-06-21
1983202,9212,3,2002-09-17
1114349,9212,2,2003-01-22
1430258,9212,5,2004-05-16
1885242,9212,5,2004-04-24
538999,9212,5,2005-09-08
1809161,9212,4,2005-01-25
981366,9212,5,2005-04-29
927286,9212,3,2005-05-16
331269,9212,5,2005-05-25
1757328,9212,2,2005-09-30
274975,9212,5,2005-11-26
659061,9212,5,2003-09-15
1957360,9212,5,2005-07-24
1693002,9212,4,2005-06-24
2091526,9212,3,2003-11-12
2030226,9212,4,2004-06-20
1827729,9212,3,2003-07-11
268946,9212,3,2004-03-10
34166,9212,5,2005-07-18
835265,9212,2,2005-07-25
2398923,9212,1,2005-02-11
1385788,9212,1,2005-02-21
2432155,9212,5,2005-04-17
2011258,9212,5,2004-03-27
204177,9212,2,2003-07-20
2483851,9212,4,2004-08-21
1542686,9212,5,2004-10-01
1660196,9212,5,2005-01-06
404854,9212,1,2005-03-28
443572,9212,4,2005-04-14
28258,9212,5,2005-05-23
1995832,9212,4,2003-05-20
120762,9212,5,2004-09-12
580145,9212,3,2003-07-14
1905560,9212,3,2005-02-28
2368807,9212,5,2005-05-25
579917,9212,2,2003-07-05
1724818,9212,5,2004-05-25
